File Name,Estimated Clock Period,BRAM_18K,DSP,FF,LUT,URAM,BRAM_18K percentage,DSP percentage,FF percentage,LUT percentage
p_u_n_p_p_p_ar_ap__ar__ap_bs,7.275,8,41,4371,4134,0,2.85714285714286,18.6363636363636,4.10808270676692,7.77067669172932
p_n_n_p_u_p_not__ar_ap__ap_bs,7.275,8,41,4371,4134,0,2.85714285714286,18.6363636363636,4.10808270676692,7.77067669172932
n_p_n_u_n_p_ar_bs__ar_ap__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_p_p_n_p_p_ar_ap_bs__ar_ap__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_u_n_u_n_n_ap_bs__not__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_u_u_n_n_n_ap_bs__ap__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
p_p_n_n_n_p_ap__ar_ap__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_p_n_p_p_p_ap_bs__ap__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_n_u_p_p_p_ar_ap__not__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_p_u_p_p_p_ar__ap__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_n_n_n_n_p_ap__ap__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_p_p_n_u_p_ap__not__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
n_u_u_p_u_p_ap__ar_ap__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
p_n_p_n_u_p_ar_bs__ap__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
p_u_p_p_p_p_ap__not__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
n_u_p_p_u_p_ap__ap__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_n_p_n_p_p_ar_bs__ap__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_n_u_u_p_p_ar__not__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
n_p_n_p_u_p_ar_ap__ap__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
p_u_u_n_n_p_ap__ar_ap__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_u_u_u_n_n_ar__ap__ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
u_p_n_p_p_p_ar_ap__ap__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
p_p_u_u_n_p_ar_ap__ar__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
p_p_n_p_n_p_ap__ar_ap__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
n_u_u_u_p_p_ar_ap_bs__ap__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
n_u_u_n_p_p_ap_bs__ar__ar_ap,7.275,6,41,4375,4136,0,2.14285714285714,18.6363636363636,4.11184210526316,7.77443609022556
n_p_u_p_n_n_ar_bs__ar_ap__ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
u_n_u_p_u_n_ap__ar__ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
u_p_u_p_u_u_ap__ar_ap__ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
u_p_p_p_n_n_not__not__ar_ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
u_u_n_p_n_u_ar_ap_bs__ar__ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
u_n_u_p_u_u_ar_ap_bs__not__ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
n_p_n_p_n_u_ar__not__ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
u_u_u_p_n_u_ap__ar__ar_ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
p_p_u_p_n_u_ar_ap__ar__ar_ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
n_p_n_p_n_n_ar_bs__ar__ar_ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
n_n_u_p_u_u_ap_bs__not__ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
u_u_p_p_n_u_ar_ap_bs__ap__ar_ap_bs,7.275,8,41,4242,4150,0,2.85714285714286,18.6363636363636,3.98684210526316,7.80075187969925
u_n_p_p_u_n_ar_ap__ap__ar_ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
u_u_u_p_n_u_ar_ap_bs__ap__ar_ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
u_u_u_p_n_u_not__not__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
p_u_n_p_n_u_ar_ap_bs__ap__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
p_p_u_p_u_u_ap_bs__ar__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
p_u_u_p_n_u_ar_bs__ar_ap__ar_ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
n_u_p_p_u_n_not__ap__ar_ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
p_u_n_p_n_n_ar__ar__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
u_p_n_p_u_n_not__ap__ar_ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
p_p_u_p_u_n_ar_ap__not__ar_ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
n_n_u_p_u_n_ar__ar_ap__ar_ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
u_p_p_p_n_u_ap__ap__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
n_u_p_p_n_u_ap__ap__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
u_u_u_p_u_u_not__not__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
u_n_u_p_n_n_ar_ap_bs__not__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
n_n_n_p_n_u_ar_bs__ap__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
n_u_n_u_u_u_not__not__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
n_u_n_p_n_u_ar_bs__ar__ap,7.275,6,41,4246,4152,0,2.14285714285714,18.6363636363636,3.9906015037594,7.80451127819549
n_n_n_p_p_u_bs__ar_ap__ar_ap_bs,7.275,8,41,4340,4164,0,2.85714285714286,18.6363636363636,4.07894736842105,7.82706766917293
p_n_n_n_p_u_bs__ap__ar_ap,7.275,6,41,4344,4166,0,2.14285714285714,18.6363636363636,4.08270676691729,7.83082706766917
p_u_u_p_p_u_bs__ar_ap__ap,7.275,6,41,4344,4166,0,2.14285714285714,18.6363636363636,4.08270676691729,7.83082706766917
n_n_n_n_p_u_bs__not__ap,7.275,6,41,4344,4166,0,2.14285714285714,18.6363636363636,4.08270676691729,7.83082706766917
u_u_n_n_n_u_ar_ap__ar_ap__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
p_u_n_n_p_n_ap_bs__ar_ap__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
u_n_u_p_p_u_ar_bs__ap__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
u_u_n_n_p_n_ar_ap_bs__not__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
n_p_u_n_p_n_ap_bs__ar_ap__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
p_u_u_p_p_n_not__not__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
p_n_n_n_p_n_ap__not__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
n_u_n_u_n_u_ar_bs__ar__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
u_n_u_p_p_u_ar_ap_bs__not__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
n_u_p_p_p_n_ap_bs__ar_ap__bs,7.275,7,41,4328,4185,0,2.5,18.6363636363636,4.06766917293233,7.86654135338346
n_p_p_n_p_n_ar_bs__not__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
u_u_n_n_u_u_not__ap__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
n_n_u_u_p_u_ar_ap_bs__not__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
n_u_u_n_p_u_ar_bs__ar__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
u_n_u_n_n_u_ar_bs__ap__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
n_n_n_p_p_n_not__ar_ap__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
p_u_p_u_p_u_not__ar__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
u_u_u_n_u_u_ar_bs__ar__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
u_p_u_u_p_n_ar_ap_bs__ar_ap__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
n_n_n_n_p_u_ar_bs__ar_ap__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
p_u_n_p_p_n_ap_bs__ar__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
u_n_u_u_p_u_ap__ar_ap__not,7.275,6,41,4330,4187,0,2.14285714285714,18.6363636363636,4.06954887218045,7.8703007518797
p_p_p_u_n_p_bs__ap__ar_ap_bs,7.275,8,41,4445,4224,0,2.85714285714286,18.6363636363636,4.17763157894737,7.93984962406015
u_n_u_n_n_n_bs__ar_ap__ap_bs,7.275,8,41,4445,4224,0,2.85714285714286,18.6363636363636,4.17763157894737,7.93984962406015
n_u_n_n_n_n_bs__ar_ap__ar_ap_bs,7.275,8,41,4445,4224,0,2.85714285714286,18.6363636363636,4.17763157894737,7.93984962406015
n_u_u_u_n_n_bs__ar__ar_ap_bs,7.275,8,41,4445,4224,0,2.85714285714286,18.6363636363636,4.17763157894737,7.93984962406015
p_p_n_u_p_p_bs__ap__ar_ap,7.275,6,41,4449,4226,0,2.14285714285714,18.6363636363636,4.18139097744361,7.94360902255639
p_u_u_u_p_p_bs__ap__ap,7.275,6,41,4449,4226,0,2.14285714285714,18.6363636363636,4.18139097744361,7.94360902255639
p_n_p_n_p_p_bs__not__ap,7.275,6,41,4449,4226,0,2.14285714285714,18.6363636363636,4.18139097744361,7.94360902255639
n_u_p_u_n_p_bs__ap__ap,7.275,6,41,4449,4226,0,2.14285714285714,18.6363636363636,4.18139097744361,7.94360902255639
p_p_n_n_n_p_bs__not__ap,7.275,6,41,4449,4226,0,2.14285714285714,18.6363636363636,4.18139097744361,7.94360902255639
n_u_p_u_u_p_bs__ar_ap__ar_ap,7.275,6,41,4449,4226,0,2.14285714285714,18.6363636363636,4.18139097744361,7.94360902255639
u_n_p_p_p_p_bs__ar_ap__ap,7.275,6,41,4449,4226,0,2.14285714285714,18.6363636363636,4.18139097744361,7.94360902255639
n_p_n_p_n_u_bs__not__ap_bs,7.275,8,41,4316,4240,0,2.85714285714286,18.6363636363636,4.05639097744361,7.96992481203008
n_n_n_p_n_u_bs__ap__ap_bs,7.275,8,41,4316,4240,0,2.85714285714286,18.6363636363636,4.05639097744361,7.96992481203008
p_n_p_p_n_n_bs__ar_ap__ap,7.275,6,41,4320,4242,0,2.14285714285714,18.6363636363636,4.06015037593985,7.97368421052632
n_u_n_n_u_p_not__ar__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
n_p_u_n_n_p_ap__ar__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
n_n_n_n_n_p_not__ar__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
n_p_p_u_n_p_ar__not__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
p_n_u_p_p_p_ar_bs__ar_ap__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
n_p_p_p_n_p_ap__ap__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
u_p_p_p_p_p_ap__ap__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
u_p_n_p_u_p_ap__not__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
u_p_p_p_u_p_not__not__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
p_u_u_u_u_p_ap_bs__ap__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
u_u_u_n_p_p_ap__not__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
p_u_u_u_u_p_ap_bs__not__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
n_u_p_p_p_p_not__ar_ap__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
p_n_p_n_u_p_ar_bs__ar_ap__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
p_n_n_p_u_p_ar_ap_bs__not__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
n_n_u_n_n_n_not__ar_ap__bs,7.275,7,41,4433,4245,0,2.5,18.6363636363636,4.16635338345865,7.97932330827068
n_n_p_n_u_p_ar_ap__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
n_p_p_u_n_p_not__ar__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
u_n_p_n_p_p_ap_bs__ar_ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
p_u_n_u_u_p_not__not__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
n_p_u_p_p_p_not__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
p_n_n_p_u_p_ap__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
p_u_p_n_n_p_not__not__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
p_u_u_n_u_p_ap__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
n_n_n_p_u_p_ar_ap_bs__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
n_u_u_n_n_n_ap__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
p_n_p_p_p_p_not__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
p_p_p_n_u_p_ar_ap_bs__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
n_p_u_p_p_p_ap_bs__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
n_n_n_u_p_p_ar_ap__ar_ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
u_n_n_n_p_p_ar_bs__not__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
u_p_u_n_n_p_ar_bs__ar_ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
u_p_n_u_n_p_ap__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
p_n_p_p_n_p_ar_ap_bs__ap__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
p_u_n_n_n_p_ar_ap_bs__ar__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
u_p_p_n_n_p_ar_ap_bs__not__not,7.275,6,41,4435,4247,0,2.14285714285714,18.6363636363636,4.16823308270677,7.98308270676692
p_p_n_p_n_n_ar__ar__bs,7.275,7,41,4304,4261,0,2.5,18.6363636363636,4.04511278195489,8.0093984962406
n_n_n_p_u_n_not__ar_ap__bs,7.275,7,41,4304,4261,0,2.5,18.6363636363636,4.04511278195489,8.0093984962406
p_u_p_p_u_u_ar_ap__ap__bs,7.275,7,41,4304,4261,0,2.5,18.6363636363636,4.04511278195489,8.0093984962406
u_p_p_p_n_n_ar_ap__not__bs,7.275,7,41,4304,4261,0,2.5,18.6363636363636,4.04511278195489,8.0093984962406
p_u_p_p_u_u_ar__not__not,7.275,6,41,4306,4263,0,2.14285714285714,18.6363636363636,4.04699248120301,8.01315789473684
p_n_n_p_u_u_ap__ar__not,7.275,6,41,4306,4263,0,2.14285714285714,18.6363636363636,4.04699248120301,8.01315789473684
n_p_p_p_n_n_ar_ap__ap__not,7.275,6,41,4306,4263,0,2.14285714285714,18.6363636363636,4.04699248120301,8.01315789473684
p_n_n_p_u_u_ar__ap__not,7.275,6,41,4306,4263,0,2.14285714285714,18.6363636363636,4.04699248120301,8.01315789473684
n_u_p_p_u_u_ap_bs__ar__not,7.275,6,41,4306,4263,0,2.14285714285714,18.6363636363636,4.04699248120301,8.01315789473684
p_n_u_p_n_n_ar_bs__ap__not,7.275,6,41,4306,4263,0,2.14285714285714,18.6363636363636,4.04699248120301,8.01315789473684
u_p_n_p_n_n_not__not__not,7.275,6,41,4306,4263,0,2.14285714285714,18.6363636363636,4.04699248120301,8.01315789473684
p_p_u_p_u_n_ar_ap_bs__ar__not,7.275,6,41,4306,4263,0,2.14285714285714,18.6363636363636,4.04699248120301,8.01315789473684
p_n_n_p_p_u_bs__ap__bs,7.275,7,41,4402,4275,0,2.5,18.6363636363636,4.13721804511278,8.03571428571429
p_p_n_n_n_p_bs__ap__bs,7.275,7,41,4507,4335,0,2.5,18.6363636363636,4.2359022556391,8.1484962406015
p_n_p_p_n_p_bs__ar_ap__not,7.275,6,41,4509,4337,0,2.14285714285714,18.6363636363636,4.23778195488722,8.15225563909774
p_n_n_p_u_p_bs__ar_ap__not,7.275,6,41,4509,4337,0,2.14285714285714,18.6363636363636,4.23778195488722,8.15225563909774
u_u_u_u_n_p_bs__ar_ap__not,7.275,6,41,4509,4337,0,2.14285714285714,18.6363636363636,4.23778195488722,8.15225563909774
n_n_u_n_u_n_bs__ar_ap__not,7.275,6,41,4509,4337,0,2.14285714285714,18.6363636363636,4.23778195488722,8.15225563909774
u_n_u_n_u_u_ar_ap__ar__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
u_n_u_p_p_n_ar_bs__ar__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
u_n_u_p_p_n_ap__ar__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
n_u_p_u_p_n_ap_bs__ar_ap__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
u_n_n_p_p_n_ap__ar_ap__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
u_u_n_n_n_u_not__ar__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
u_p_n_n_p_n_ar_bs__ar__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
p_u_n_p_p_u_ap_bs__not__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
p_p_u_u_p_n_ar_ap__ap__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
n_u_n_n_p_n_ap__ap__ar_bs,7.275,7,41,4562,4346,0,2.5,18.6363636363636,4.28759398496241,8.16917293233083
p_n_n_p_u_u_bs__not__bs,7.275,7,41,4378,4351,0,2.5,18.6363636363636,4.11466165413534,8.17857142857143
u_n_p_p_n_n_bs__not__not,7.275,6,41,4380,4353,0,2.14285714285714,18.6363636363636,4.11654135338346,8.18233082706767
n_u_n_u_n_u_not__ar_ap__ar,7.275,6,41,4561,4357,0,2.14285714285714,18.6363636363636,4.28665413533835,8.18984962406015
p_n_p_u_p_n_ap_bs__ar_ap__ar,7.275,6,41,4561,4357,0,2.14285714285714,18.6363636363636,4.28665413533835,8.18984962406015
p_n_u_u_p_u_not__ar_ap__ar,7.275,6,41,4561,4357,0,2.14285714285714,18.6363636363636,4.28665413533835,8.18984962406015
p_p_n_n_p_n_ap__ar_ap__ar,7.275,6,41,4561,4357,0,2.14285714285714,18.6363636363636,4.28665413533835,8.18984962406015
n_n_u_n_p_u_not__not__ar,7.275,6,41,4561,4357,0,2.14285714285714,18.6363636363636,4.28665413533835,8.18984962406015
p_p_p_p_n_u_ar_ap__ar_ap__ar_bs,7.275,7,41,4538,4422,0,2.5,18.6363636363636,4.26503759398496,8.31203007518797
n_p_p_p_u_u_ar_bs__ap__ar_bs,7.275,7,41,4538,4422,0,2.5,18.6363636363636,4.26503759398496,8.31203007518797
u_p_n_p_n_n_not__ar__ar_bs,7.275,7,41,4538,4422,0,2.5,18.6363636363636,4.26503759398496,8.31203007518797
p_p_p_p_u_u_ar__ap__ar_bs,7.275,7,41,4538,4422,0,2.5,18.6363636363636,4.26503759398496,8.31203007518797
u_n_n_p_u_n_ar__ar__ar,7.275,6,41,4537,4433,0,2.14285714285714,18.6363636363636,4.2640977443609,8.33270676691729
n_p_u_p_u_n_ar_ap__not__ar,7.275,6,41,4537,4433,0,2.14285714285714,18.6363636363636,4.2640977443609,8.33270676691729
p_u_u_p_n_u_ap_bs__ar__ar,7.275,6,41,4537,4433,0,2.14285714285714,18.6363636363636,4.2640977443609,8.33270676691729
n_n_u_p_n_n_ap_bs__ap__ar,7.275,6,41,4537,4433,0,2.14285714285714,18.6363636363636,4.2640977443609,8.33270676691729
p_n_p_p_n_u_ar__ar_ap__ar,7.275,6,41,4537,4433,0,2.14285714285714,18.6363636363636,4.2640977443609,8.33270676691729
u_p_p_p_n_n_ar_bs__ar_ap__ar,7.275,6,41,4537,4433,0,2.14285714285714,18.6363636363636,4.2640977443609,8.33270676691729
p_u_p_p_n_n_ar_ap_bs__ap__ar,7.275,6,41,4537,4433,0,2.14285714285714,18.6363636363636,4.2640977443609,8.33270676691729
u_u_n_u_u_u_ar_ap__ar_ap__ar,7.275,6,41,4537,4433,0,2.14285714285714,18.6363636363636,4.2640977443609,8.33270676691729
p_p_p_p_n_n_ar__ar_ap__ar,7.275,6,41,4537,4433,0,2.14285714285714,18.6363636363636,4.2640977443609,8.33270676691729
p_n_p_u_p_u_bs__ar__ar,7.275,6,41,4635,4447,0,2.14285714285714,18.6363636363636,4.3562030075188,8.35902255639098
u_u_p_p_p_p_not__ar__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
n_u_p_u_u_p_ap__ap__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
u_n_p_u_u_p_ar_ap__ap__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
n_u_u_u_n_p_ar__not__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
p_p_u_p_n_p_ar_ap_bs__not__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
u_n_u_p_p_p_ar__not__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
n_p_n_u_n_p_ar_ap__not__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
p_p_u_u_p_p_ap__ar_ap__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
p_n_p_n_n_p_not__not__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
p_u_u_u_p_p_ap_bs__ar__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
u_p_n_n_p_p_not__ap__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
u_p_u_p_p_p_ar__ap__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
p_n_u_u_u_p_ap_bs__ar__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
n_u_p_p_p_p_ar__ar__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
p_u_p_n_p_p_ar__ar__ar_bs,7.275,7,41,4703,4453,0,2.5,18.6363636363636,4.42011278195489,8.3703007518797
